item_id,brand,custom_label,current_quantity
176061147961,Premium,MFP155,20
155913083237,Base PG,MFP156,20
155913083418,Premium,MFP156,20
155913083238,Base PG,MFP157,20
155913083425,Premium,MFP157,20
155913083242,Base PG,MFP158,20
155913083417,Premium,MFP158,20
166464102726,Base PG,MFP159,20
155913083430,Premium,MFP159,20
176061147777,Base PG,MFP160,20
166464102890,Premium,MFP160,20
176061147776,Base PG,MFP161,20
155913083421,Premium,MFP161,20
155913083248,Base PG,MFP162,20
166464102889,Premium,MFP162,20
176061147784,Base PG,MFP163,20
176061147962,Premium,MFP163,20
176061147778,Base PG,MFP164,20
176061147963,Premium,MFP164,20
155913083245,Base PG,MFP165,20
155913083424,Premium,MFP165,20
176061147786,Base PG,MFP166,20
176061147967,Premium,MFP166,20
166464102732,Base PG,MFP167,20
176061147971,Premium,MFP167,20
166464102729,Base PG,MFP168,20
155913083429,Premium,MFP168,20
176061147783,Base PG,MFP169,0
176061147964,Premium,MFP169,0
166464102731,Base PG,MFP170,20
166464102897,Premium,MFP170,20
176061147785,Base PG,MFP171,20
166464102898,Premium,MFP171,20
176061147790,Base PG,MFP172,20
176061147972,Premium,MFP172,20
155913083254,Base PG,MFP173,20
166464102899,Premium,MFP173,20
166464102733,Base PG,MFP174,20
155913083431,Premium,MFP174,20
176061147787,Base PG,MFP175,20
155913083432,Premium,MFP175,20
155913083259,Base PG,MFP176,20
155913083435,Premium,MFP176,20
155913083256,Base PG,MFP177,20
166464102900,Premium,MFP177,20
176061147791,Base PG,MFP178,20
176061147978,Premium,MFP178,20
176061147793,Base PG,MFP179,20
166464102902,Premium,MFP179,20
176061147792,Base PG,MFP180,20
155913083439,Premium,MFP180,20
155913083257,Base PG,MFP181,20
166464102904,Premium,MFP181,20
176061147795,Base PG,MFP182,20
155913083442,Premium,MFP182,20
176061147794,Base PG,MFP183,0
176061147975,Premium,MFP183,0
166464102738,Base PG,MFP184,20
155913083434,Premium,MFP184,20
155913083260,Base PG,MFP185,0
166464102901,Premium,MFP185,0
176061147796,Base PG,MFP186,20
176061147977,Premium,MFP186,20
155913083261,Base PG,MFP187,20
155913083433,Premium,MFP187,20
176061147801,Base PG,MFP188,20
176061147983,Premium,MFP188,20
176061147799,Base PG,MFP189,20
155913083436,Premium,MFP189,20
166464102740,Base PG,MFP190,20
166464102903,Premium,MFP190,20
155913083265,Base PG,MFP191,20
176061147989,Premium,MFP191,20
155913083262,Base PG,MFP192,0
155913083438,Premium,MFP192,0
166464102742,Base PG,MFP193,20
166464102906,Premium,MFP193,20
176061147807,Base PG,MFP194,20
176061147990,Premium,MFP194,20
176061147806,Base PG,MFP195,0
166464102907,Premium,MFP195,0
176061147802,Base PG,MFP196,20
166464102909,Premium,MFP196,20
166464102741,Base PG,MFP197,20
155913083441,Premium,MFP197,20
155913083267,Base PG,MFP198,0
166464102908,Premium,MFP198,0
176061147810,Base PG,MFP199,20
155913083443,Premium,MFP199,20
176061147804,Base PG,MFP200,0
176061147981,Premium,MFP200,0
155913083268,Base PG,MFP201,20
155913083444,Premium,MFP201,20
