item_id,brand,custom_label,current_quantity
115981249855,Base Orius,RM001,0
115981279840,Idea,RM001,0
126192795344,Base Orius,RM002,20
115981279852,Idea,RM002,20
115981249842,Base Orius,RSW001,20
115981279839,Idea,RSW001,20
126192795361,Base Orius,RTA3001L,20
126192862141,Idea,RTA3001L,20
126192795366,Base Orius,RTA3001L+RTA3001R,20
126192862145,Idea,RTA3001L+RTA3001R,20
126192795346,Base Orius,RTA3001R,20
115981279850,Idea,RTA3001R,20
115981249844,Base Orius,RWP002,20
126192862167,Idea,RWP002,20
115839167075,Base Orius,SF029,20
125984833791,Base Orius,SF032,20
126192795359,Base Orius,SF042,20
115981279844,Idea,SF042,20
126192795360,Base Orius,SF046,20
115981279842,Idea,SF046,20
126192795351,Base Orius,SF047,20
115981279848,Idea,SF047,20
115981249845,Base Orius,SF048,20
115981279846,Idea,SF048,20
126147544487,Base Orius,TACT009,20
115949028994,Idea,TACT009,20
126192795364,Base Orius,TBODY10,20
115981279859,Idea,TBODY10,20
115981249851,Base Orius,TH48,20
126192862159,Idea,TH48,20
115981249848,Base Orius,TH49,20
115981249849,Base Orius,TH49,20
115981249861,Base Orius,TH49,20
126192862157,Idea,TH49,20
115981279862,Idea,TH49,20
126192862165,Idea,TH49,20
115981249850,Base Orius,WA509+WA510,20
115981279861,Idea,WA509+WA510,20
115981249853,Base Orius,WA509+WA510+WCPB26x2,20
126192862148,Idea,WA509+WA510+WCPB26x2,20
115981249852,Base Orius,WA510,20
126192862147,Idea,WA510,20
115981249858,Base Orius,WM40,20
126192862150,Idea,WM40,20
115981249854,Base Orius,WM51,0
126192862151,Idea,WM51,0
126243454481,Base Orius,MFP003,20
126243458818,Idea,MFP003,20
116014749946,Base Orius,MFP004,20
126243458808,Idea,MFP004,20
126243454465,Base Orius,MFP005,20
116014751972,Idea,MFP005,20
126243454468,Base Orius,MFP006,20
116014751973,Idea,MFP006,20
116014749949,Base Orius,MFP007,20
116014751969,Idea,MFP007,20
116014749944,Base Orius,MFP008,20
126243458804,Idea,MFP008,20
126243454474,Base Orius,MFP009,20
116014751990,Idea,MFP009,20
126243454482,Base Orius,MFP010,20
126243458814,Idea,MFP010,20
126243454467,Base Orius,MFP011,20
126243458812,Idea,MFP011,20
126243454469,Base Orius,MFP012,20
126243458815,Idea,MFP012,20
126243454479,Base Orius,MFP013,0
116014751970,Idea,MFP013,0
126243454472,Base Orius,MFP014,20
116014751994,Idea,MFP014,20
116014749945,Base Orius,MFP015,20
116014751993,Idea,MFP015,20
126243454478,Base Orius,MFP016,20
116014751980,Idea,MFP016,20
126243454470,Base Orius,MFP017,20
126243458806,Idea,MFP017,20
116014749953,Base Orius,MFP018,20
126243458805,Idea,MFP018,20
116014749958,Base Orius,MFP019,20
116014751984,Idea,MFP019,20
126243454471,Base Orius,MFP020,20
116014751971,Idea,MFP020,20
116014749947,Base Orius,MFP021,20
126243458807,Idea,MFP021,20
126243454485,Base Orius,MFP022,20
126243458822,Idea,MFP022,20
126243454475,Base Orius,MFP023,20
116014751977,Idea,MFP023,20
126243454477,Base Orius,MFP024,20
116014751997,Idea,MFP024,20
126243454486,Base Orius,MFP025,20
126243458813,Idea,MFP025,20
116014749952,Base Orius,MFP027,20
126243458811,Idea,MFP027,20
116014749948,Base Orius,MFP028,20
126243458810,Idea,MFP028,20
126243454490,Base Orius,MFP029,20
116014751974,Idea,MFP029,20
116014749951,Base Orius,MFP030,20
116014751983,Idea,MFP030,20
116014749962,Base Orius,MFP032,20
126243458820,Idea,MFP032,20
126243454500,Base Orius,MFP033,20
126243458809,Idea,MFP033,20
116014749965,Base Orius,MFP034,20
116014751976,Idea,MFP034,20
126243454493,Base Orius,MFP035,20
