supplier,code,stock,stock_calculation,timestamp
COM,CTR1056,9,9,2024-07-30 10:58:58
COM,CTR1057,6,6,2024-07-30 10:58:58
COM,CTR1058,7,7,2024-07-30 10:58:58
COM,CTR1059,5,5,2024-07-30 10:58:58
COM,CTR1061,11,10,2024-07-30 10:58:58
COM,CTR1062,7,7,2024-07-30 10:58:58
COM,CTR1063,1,1,2024-07-30 10:58:58
COM,CTR1064,2,2,2024-07-30 10:58:58
COM,CTR1066,5,5,2024-07-30 10:58:58
COM,CTR1068,4,4,2024-07-30 10:58:58
COM,CTR1069,10,10,2024-07-30 10:58:58
COM,CTR1072,10,10,2024-07-30 10:58:58
