supplier,code,stock,stock_calculation,timestamp
APE,ABS1293,YES,10,2024-07-30 10:58:57
APE,ABS1294,YES,10,2024-07-30 10:58:57
APE,ABS1295,YES,10,2024-07-30 10:58:57
APE,ABS1296,YES,10,2024-07-30 10:58:57
APE,ABS1297,YES,10,2024-07-30 10:58:57
APE,ABS1300,YES,10,2024-07-30 10:58:57
APE,ABS1302,NO,0,2024-07-30 10:58:57
APE,ABS1303,YES,10,2024-07-30 10:58:57
APE,ABS1304,YES,10,2024-07-30 10:58:57
APE,ABS1305,YES,10,2024-07-30 10:58:57
APE,ABS1306,YES,10,2024-07-30 10:58:57
APE,ABS1307,YES,10,2024-07-30 10:58:57
APE,ABS1308,YES,10,2024-07-30 10:58:57
APE,ABS1309,YES,10,2024-07-30 10:58:57
APE,ABS1310,YES,10,2024-07-30 10:58:57
APE,ABS1311,NO,0,2024-07-30 10:58:57
APE,ABS1312,YES,10,2024-07-30 10:58:57
APE,ABS1313,YES,10,2024-07-30 10:58:57
APE,ABS1316,NO,0,2024-07-30 10:58:57
APE,ABS1317,YES,10,2024-07-30 10:58:57
APE,ABS1318,YES,10,2024-07-30 10:58:57
APE,ABS1319,YES,10,2024-07-30 10:58:57
APE,ABS1321,YES,10,2024-07-30 10:58:57
APE,ABS1323,YES,10,2024-07-30 10:58:57
APE,ABS1324,YES,10,2024-07-30 10:58:57
APE,ABS1325,YES,10,2024-07-30 10:58:57
APE,ABS1327,YES,10,2024-07-30 10:58:57
APE,ABS1328,YES,10,2024-07-30 10:58:57
APE,ABS1329,YES,10,2024-07-30 10:58:57
APE,ABS1332,YES,10,2024-07-30 10:58:57
APE,ABS1333,YES,10,2024-07-30 10:58:57
APE,ABS1334,YES,10,2024-07-30 10:58:57
APE,ABS1335,YES,10,2024-07-30 10:58:57
APE,ABS1336,YES,10,2024-07-30 10:58:57
APE,ABS1337,YES,10,2024-07-30 10:58:57
APE,ABS1338,YES,10,2024-07-30 10:58:57
APE,ABS1339,YES,10,2024-07-30 10:58:57
APE,ABS1340,YES,10,2024-07-30 10:58:57
APE,ABS1341,YES,10,2024-07-30 10:58:57
APE,ABS1342,YES,10,2024-07-30 10:58:57
APE,ABS1343,YES,10,2024-07-30 10:58:57
APE,ABS1344,YES,10,2024-07-30 10:58:57
APE,ABS1345,YES,10,2024-07-30 10:58:57
APE,ABS1346,YES,10,2024-07-30 10:58:57
APE,ABS1347,YES,10,2024-07-30 10:58:57
APE,ABS1350,YES,10,2024-07-30 10:58:57
APE,ABS1354,YES,10,2024-07-30 10:58:57
APE,ABS1355,YES,10,2024-07-30 10:58:57
APE,ABS1356,YES,10,2024-07-30 10:58:57
APE,ABS1358,YES,10,2024-07-30 10:58:57
APE,ABS1360,YES,10,2024-07-30 10:58:57
APE,ABS1364,YES,10,2024-07-30 10:58:57
APE,ABS1365,YES,10,2024-07-30 10:58:57
APE,ABS1366,YES,10,2024-07-30 10:58:57
APE,ABS1367,YES,10,2024-07-30 10:58:57
APE,ABS1368,YES,10,2024-07-30 10:58:57
APE,ABS1369,YES,10,2024-07-30 10:58:57
APE,ABS1370,YES,10,2024-07-30 10:58:57
APE,ABS1373,YES,10,2024-07-30 10:58:57
APE,ABS1374,YES,10,2024-07-30 10:58:57
APE,ABS1375,NO,0,2024-07-30 10:58:57
APE,ABS1378,YES,10,2024-07-30 10:58:57
APE,ABS1379,YES,10,2024-07-30 10:58:57
APE,ABS1381,YES,10,2024-07-30 10:58:57
APE,ABS1383,NO,0,2024-07-30 10:58:57
APE,ABS1385,YES,10,2024-07-30 10:58:57
APE,ABS1388,YES,10,2024-07-30 10:58:57
APE,ABS1389,YES,10,2024-07-30 10:58:57
APE,ABS1390,YES,10,2024-07-30 10:58:57
APE,ABS1391,YES,10,2024-07-30 10:58:57
APE,ABS1392,YES,10,2024-07-30 10:58:57
APE,ABS1393,YES,10,2024-07-30 10:58:57
APE,ABS1395,YES,10,2024-07-30 10:58:57
APE,ABS1397,YES,10,2024-07-30 10:58:57
APE,ABS1398,YES,10,2024-07-30 10:58:57
APE,ABS1399,YES,10,2024-07-30 10:58:57
APE,ABS1402,YES,10,2024-07-30 10:58:57
APE,ABS1403,YES,10,2024-07-30 10:58:57
